"siteid","sitename","lat","long","area","notes","description","elev"
1106,"Hynes Brook Salt Marsh",48.61861,-58.965,NA,NA,NA,3
1107,"Icehouse Bottom [40MR23]",35.58833,-84.19167,NA,NA,NA,248
1108,"Igarka Peat Exposure",67.66667,86,NA,NA,NA,70
1109,"Iglutalik Lake",66.135,-66.08333,NA,NA,NA,74
1110,"Morro da Igreja",-28.18333,-49.86667,NA,NA,NA,1373
1111,"Il'inka Terrace",47.96667,142.16667,NA,NA,NA,-15
1113,"Indian Lake",50.91667,-90.45,NA,NA,NA,391
1114,"Indian Prairie Fen",44.63333,-122.575,NA,NA,NA,1241
1115,"Inglesby Lake",44.48333,-77.05,NA,NA,NA,150
1117,"Iola Bog",44.5,-89.11694,NA,NA,NA,308
1118,"Keystone Iron Fen",38.865,-107.03333,NA,NA,NA,2881
1119,"Irvin Lake",47.13556,-93.64361,NA,NA,NA,444
1120,"Morro de Itapeva",-22.78333,-45.53333,NA,NA,NA,1637
1121,"Ivanovskoye Peat Bog",56.81667,38.76667,NA,NA,NA,152
1122,"Izylmet'evskaya Terrace Exposure 3410",48.81667,141.96667,NA,NA,NA,107
1123,"Jack Lake",47.31667,-81.76667,NA,NA,NA,431
1124,"Jack London Lake",62.16667,149.5,NA,NA,NA,930
1125,"Jackson Pond",37.432336,-85.724956,NA,NA,NA,260
1126,"Jack London Lake",70.89417,179.62361,NA,NA,NA,6
1127,"Jacob Lake",34.33333,-110.83333,NA,NA,NA,2338
1128,"Jacobson Lake",46.41694,-92.71694,NA,NA,NA,337
1135,"January Cave [EbPp-Vp]",50.18833,-114.51833,NA,NA,NA,2060
1136,"James Bay",50.22,-80.2,NA,NA,NA,256
1219,"Saint-Jean Ile d'Orléans",46.93278,-70.93278,NA,NA,NA,56
1220,"Jewell Site",42.26,-93.7,NA,NA,NA,323
1222,"Spiritwood Lake",47.07343,-98.589976,NA,NA,NA,437
1245,"Wilcox Lake",43.95,-79.43,NA,NA,NA,304
1355,"Joe Lake",66.76667,-157.21667,NA,NA,NA,114
1356,"Joes Pond",48.24,-58.24,NA,NA,NA,329
1357,"Johnson River Bog",63.71111,-144.65,NA,NA,NA,410
1358,"Tourbière du lac Joncas",47.25778,-71.16278,NA,NA,NA,743
1359,"Jones Lake",45.427628,-93.982822,NA,NA,NA,293
1362,"Tourbière de Lanoraie JOSEPH",45.99194,-73.30278,NA,NA,NA,14
1396,"Kaiyak Lake",68.15,-161.41667,NA,NA,NA,184
1397,"Kalistratikha Exposure",53.33333,83.25,NA,NA,NA,208
1398,"Kalsa Mire",58.19142,27.41146,NA,NA,NA,28
1399,"Kameničky",49.726332,15.970602,NA,NA,NA,618
1400,"Kanaaupscow",54.02778,-76.64389,NA,NA,NA,173
1401,"Kansjön",57.64055,14.53458,NA,NA,NA,299
1402,"Karasye Lake",53.03,70.22,NA,NA,NA,450
1403,"Kardashinski Swamp",46.51667,32.61667,NA,NA,NA,5
1404,"Karginskii Cape Peat Exposure",70,85,NA,NA,NA,32
1405,"Kargopolovo Exposure",55,83,NA,NA,NA,132
1406,"Katantica",-14.8,-69.18333,NA,NA,NA,4840
1407,"Kayakskoye Zaimitschye",55,81,NA,NA,NA,141
1408,"Keele Lake",64.16667,-127.61667,NA,NA,NA,1124
1409,"Kegan Lake",44.757948,-93.117256,NA,NA,NA,285
1410,"Kellys Hollow",45.3,-90.35,NA,NA,NA,481
1411,"Kellners Lake",44.23806,-87.84806,NA,NA,NA,262
1413,"Kennys Pond",47.59028,-52.71389,NA,NA,NA,64
1414,"Lac Kénogami",48.36583,-71.56694,NA,NA,NA,163
1415,"Kenosee Lake",49.81667,-102.3,NA,NA,NA,731
1416,"Marais de Keswick",44.19583,-79.51278,NA,NA,NA,223
1475,"Khalerchinskaya Tundra",68,162,NA,NA,NA,26
1476,"Khlebnikov Stream Exposure 5858",43.73386,145.4882,NA,NA,NA,2
1477,"Khocho",71.05,136.23333,NA,NA,NA,6
1478,"Bol'shoi Khomus-Yuryakh River",70.125,153.75,NA,NA,NA,16
1479,"Khomustakh Lake",63.82,121.62,NA,NA,NA,98
1481,"Kinsman Pond",44.13333,-71.73333,NA,NA,NA,1134
1483,"Kirchner Marsh",44.77054,-93.12302,NA,NA,NA,291
1484,"Kirikumae",57.68291,27.25128,NA,NA,NA,199
1485,"Kirk Lake",48.23333,-121.61667,NA,NA,NA,256
1486,"Kitchner Lake",45.66667,-87.455,NA,NA,NA,237
1503,"Kollioksak Lake",66.96667,-156.45,NA,NA,NA,122
1504,"Berelyekh River",63.28333,147.75,NA,NA,NA,871
1505,"Komaritsa Peat Exposure",57.5,69,NA,NA,NA,58
1506,"Konergino Exposure",65.9,178.9,NA,NA,NA,80
1507,"Gulf of Kosmodem'yanskaya-1 Exposure 5706",44.15141,145.94106,NA,NA,NA,8
1508,"Gulf of Kosmodem'yanskaya-2 Exposure 5705",44.15136,145.94102,NA,NA,NA,8
1509,"Gulf of Kosmodem'yanskaya-3 Exposure 5815",44.1522,145.93986,NA,NA,NA,11
1510,"Kotiranta Lake",46.714106,-92.587352,NA,NA,NA,398
1511,"Kotyrkol' Peat Bog",52.96222,70.38044,NA,NA,NA,435
1512,"Krasivoye Exposure",68.25,161.83333,NA,NA,NA,-12
1513,"Kresta Gulf Exposure",66,-179,NA,NA,NA,-43
1514,"Kryzewinski Lake",46.35333,-92.87028,NA,NA,NA,324
1515,"Bol'shaya Kuobakh-Baga River, Terrace Site",64.98333,143.375,NA,NA,NA,887
1516,"Bol'shaya Kuropatoch'ya River (7 m Terrace)",69.96667,156.36667,NA,NA,NA,-101
1517,"East Siberian Sea Coast 10730",71.06667,156.5,NA,NA,NA,19
1518,"East Siberian Sea Coast 2",71.06667,156.45,NA,NA,NA,32
1519,"Bol'shaya Kuropatoch'ya River (KURLAKE)",70.5,157,NA,NA,NA,50
1520,"East Siberian Sea Coast 10B",71.06667,156.21667,NA,NA,NA,46
1521,"East Siberian Sea Coast 11",71.06667,156.25,NA,NA,NA,97
1522,"East Siberian Sea Coast 12",71.06667,156.5,NA,NA,NA,19
1523,"Bol'shaya Kuropatoch'ya River (KUROP4)",70.28333,156.7,NA,NA,NA,38
1524,"Bol'shaya Kuropatoch'ya River (KUROP7)",70.66667,156.75,NA,NA,NA,9
1525,"Bol'shaya Kuropatoch'ya River (KURPEAT)",69.96667,156.375,NA,NA,NA,-90
1526,"Kylen Lake",47.35,-91.8,NA,NA,NA,505
1527,"Kyurbe-Yurakh-1 Exposure",68.60278,138.61667,NA,NA,NA,612
1528,"Kyurbe-Yuryakh-2",68.59861,138.61667,NA,NA,NA,645
1529,"Kyurbe-Yuryakh-3",68.60833,137.61944,NA,NA,NA,463
1530,"Lacawac",41.381678,-75.292108,NA,NA,NA,436
1531,"Lac Colin",46.71667,-70.3,NA,NA,NA,696
1532,"Lac Hamard",54.8,-67.5,NA,NA,NA,554
1533,"Lac Louis",47.2875,-79.11667,NA,NA,NA,290
1534,"Lac à Magie",44.26389,-66.07917,NA,NA,NA,51
1535,"Ladd Lake",41.41667,-84.75,NA,NA,NA,258
1536,"La Esperanza",-46.63333,-72.83333,NA,NA,NA,384
1537,"Lago de Ajo",43.041046,-6.139342,NA,NA,NA,1569
1538,"Lago Moreno",-41.05833,-71.51667,NA,NA,NA,766
1539,"Laguna Salinas",-16.4,-71.15,NA,NA,NA,4314
1540,"Lake Sixteen",45.6,-84.31667,NA,NA,NA,214
1541,"Lake 27",45.06667,-84.78333,NA,NA,NA,418
1542,"Lake 31",67.05,-50.46667,NA,NA,NA,179
1543,"Lake A",53.2375,-105.725,NA,NA,NA,435
1544,"Lake Ann",45.42213,-93.692446,NA,NA,NA,291
1546,"Lake B",53.8,-106.07917,NA,NA,NA,524
1547,"Lake BN7",55.00917,-73.51667,NA,NA,NA,387
1548,"Lake Carlson",44.79964,-93.16014,NA,NA,NA,255
1549,"Lake CH2",49.68333,-74.58333,NA,NA,NA,398
1550,"Lake EC1",56.28333,-75.1,NA,NA,NA,273
1551,"Lake EC2",56.02333,-74.945,NA,NA,NA,259
1552,"Lakeevskaya Zaimka",68.61667,159.25,NA,NA,NA,20
1553,"Lake GB1",55.11083,-75.24889,NA,NA,NA,269
1554,"Lake GB2",56.1,-75.28333,NA,NA,NA,223
1555,"Lake Hall",30.52194,-84.24917,NA,NA,NA,42
1556,"Lake LB1",57.91667,-75.61667,NA,NA,NA,238
1557,"Lake LR1",58.58333,-75.25,NA,NA,NA,163
1558,"Lake LR3",58.57833,-75.245,NA,NA,NA,162
1559,"Lake LT1",58.14167,-75.15,NA,NA,NA,167
1560,"Lake PWWL",73.59139,-98.53889,NA,NA,NA,85
1561,"Lake QC",46.82833,-80.69833,NA,NA,NA,314
1562,"Lake Six",48.4,-81.31667,NA,NA,NA,294
1564,"Lamb Lake",48.16528,-92.10722,NA,NA,NA,376
1565,"La Mision",-53.5,-67.83333,NA,NA,NA,-35
1566,"L'Anse aux Meadows Site",51.57333,-55.55,NA,NA,NA,11
1568,"Langdale Pond",30.64167,-83.195,NA,NA,NA,45
1569,"Tourbière de Lanoraie STJEAN",46,-73.21694,NA,NA,NA,16
1571,"Lateral Pond",65.94222,-135.51417,NA,NA,NA,492
1573,"Little Bayou Sara Site 1B",30.92583,-91.44278,NA,NA,NA,41
1574,"Little Bayou Sara Site 4J",30.96167,-91.48083,NA,NA,NA,50
1575,"Lago do Pires",-17.95,-42.21667,NA,NA,NA,357
1576,"Leading Tickles",49.47139,-55.47306,NA,NA,NA,-10
1577,"Ledovyi Obryu Exposure, Southern Section",64.1,171.18333,NA,NA,NA,46
1578,"Lejía",-23.48333,-67.68333,NA,NA,NA,4316
1579,"Lac à Léonard",49.20778,-65.81278,NA,NA,NA,34
1580,"Lesnaya River Exposure",44,145.75,NA,NA,NA,257
1581,"Lesnoye Lake",59.58333,151.86667,NA,NA,NA,99
1582,"Lewis Lake",45.74944,-93.36417,NA,NA,NA,293
1583,"Lake George",-35.111608,149.418218,NA,NA,NA,660
1584,"Laguna Huatacocha",-10.76667,-76.61667,NA,NA,NA,4506
1585,"Lily Lake",59.2,-135.4,NA,NA,NA,190
1586,"Lily Lake",45.047734,-92.824634,NA,NA,NA,256
1587,"Lily Lake",43.76667,-110.31667,NA,NA,NA,2403
1588,"Lily Lake Fen",43.76667,-110.31667,NA,NA,NA,2403
1590,"Little Bass Lake",47.284892,-93.601798,NA,NA,NA,391
1591,"Little Lake",45.143354,-66.713654,NA,NA,NA,63
1592,"Little Lake",44.166038,-123.584708,NA,NA,NA,214
1593,"Little Pine Lake",45.28333,-91.48333,NA,NA,NA,334
1594,"LDDsite5772",44.8,-76.68306,NA,NA,NA,221
1595,"Laguna Jeronimo",-11.78333,-75.21667,NA,NA,NA,4532
1596,"Laguna Junín",-11,-76.16667,NA,NA,NA,4071
1597,"Lake Annie",27.206702,-81.351632,NA,NA,NA,33
1598,"Lake of the Clouds",48.14179,-91.113124,NA,NA,NA,462
1599,"Lake Hope Simpson",52.45,-56.43333,NA,NA,NA,226
1600,"Little Lake",44.66808,-63.936826,NA,NA,NA,37
1603,"Laguna Milloc",-11.56667,-76.35,NA,NA,NA,4426
1604,"Lockport Gulf Section",43.16667,-78.71667,NA,NA,NA,187
1605,"Lofty Lake",54.72528,-112.48083,NA,NA,NA,626
1606,"Lone Fox Lake",56.71667,-119.71667,NA,NA,NA,1053
1607,"Lonesome Lake",44.14,-71.70111,NA,NA,NA,834
1608,"Long Lake (CA:Nunavut)",62.63333,-101.23333,NA,NA,NA,253
1609,"Long Lake",36.00556,-108.83333,NA,NA,NA,2728
1610,"Longswamp",40.48333,-75.66667,NA,NA,NA,264
1611,"Loon Pond",45.03333,-68.2,NA,NA,NA,114
1612,"Lorino Exposure",65.5,-171.7,NA,NA,NA,9
1613,"Lost Lake",46.719304,-87.97236,NA,NA,NA,498
1614,"Lost Lake",47.634738,-110.487016,NA,NA,NA,1019
1615,"Lost P.",44.24694,-71.25139,NA,NA,NA,614
1616,"Sainte-Croix de Lotbinière",46.60583,-71.775,NA,NA,NA,65
1617,"Lake Louise",30.725,-83.25833,NA,NA,NA,53
1618,"Louise Pond",52.946308,-131.764478,NA,NA,NA,651
1619,"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)",26.48111,-80.41556,NA,NA,NA,4
1620,"Laguna Paca",-11.71667,-75.5,NA,NA,NA,3389
1621,"Laguna Pomacocha",-11.75,-75.25,NA,NA,NA,4555
1625,"Laguna Tuctua",-11.66667,-75,NA,NA,NA,4227
1626,"Lukaschin Yar Peat Exposure",61,78.5,NA,NA,NA,35
1628,"Lynch's Crater",-17.3667,145.6881,NA,NA,NA,772
1629,"Lynn Lake",56.84167,-101.04194,NA,NA,NA,344
1630,"Lake Mabel",44.359628,-93.616296,NA,NA,NA,316
1631,"Macon",39.68417,-89.05889,NA,NA,NA,189
1632,"Lake Madjagara",64.83333,120.96667,NA,NA,NA,243
1633,"Ledovyi Obryv Exposure, Northern Section",64.1,171.18333,NA,NA,NA,46
1634,"Main-à-Dieu",45.975,-59.84583,NA,NA,NA,17
1636,"Tourbière du lac Malbaie",47.59722,-70.97639,NA,NA,NA,817
1638,"Maligne Lake",52.73333,-117.61667,NA,NA,NA,1884
1639,"Mallin Book",-41.33333,-71.58333,NA,NA,NA,974
1640,"Maltan River Exposure",60.88333,151.61667,NA,NA,NA,740
1641,"Enmynveem River (mammoth site)",68.16667,165.93333,NA,NA,NA,339
1642,"Mangrove Lake",32.3,-64.75,NA,NA,NA,15
1643,"Mansell Pond",45.04167,-68.73333,NA,NA,NA,60
1644,"Molotkovskii Kamen",68.33333,161.5,NA,NA,NA,6
1645,"Stewart's Dark Lake",45.3,-91.45,NA,NA,NA,334
1646,"Maplehurst Lake",43.225,-80.65972,NA,NA,NA,292
1647,"Lac Marcotte",47.07778,-71.42278,NA,NA,NA,231
1648,"M Lake",68.26667,-133.46667,NA,NA,NA,17
1649,"Marion Lake",49.30833,-122.54722,NA,NA,NA,299
1651,"Mariposa Lake",44.15,-110.23333,NA,NA,NA,2814
1652,"Martin Pond",47.173866,-94.944158,NA,NA,NA,472
1653,"Lac Martyne",56.78333,-64.83333,NA,NA,NA,391
1655,"Lago Mascardi-Gutierrez",-41.25,-71.46667,NA,NA,NA,820
1656,"Mashapaug Pond",41.78333,-71.43333,NA,NA,NA,12
1657,"Dauphinais",46.8,-72.99,NA,NA,NA,398
1658,"Baie des Onze Iles",46.74694,-73.13083,NA,NA,NA,408
1659,"Wapizagonke",46.72639,-73.03056,NA,NA,NA,219
1660,"Sud du Lac du Noyer",46.78778,-72.83778,NA,NA,NA,280
1661,"Mayberry Well",33.7,-108.3,NA,NA,NA,2121
1662,"Mayflower Lake",45.30278,-66.07083,NA,NA,NA,54
1663,"McCarston's Lake",45.05,-80.09,NA,NA,NA,172
1664,"McCraney Lake",47.169896,-95.705392,NA,NA,NA,452
1665,"McDougall Pond",47,-60.56694,NA,NA,NA,197
1667,"McLaughlan Lake",45.36333,-76.55417,NA,NA,NA,188
1668,"McMaster Lake",64.13333,-110.58333,NA,NA,NA,430
1669,"McNearney Lake",46.426206,-84.95451,NA,NA,NA,264
1675,"Utaatap Exposure, Mechigmem Gulf",65.45,-172.41667,NA,NA,NA,6
1676,"Medicine Lake",44.98282,-97.352702,NA,NA,NA,519
1677,"Lac Mélèze",65.21667,-126.11667,NA,NA,NA,657
1678,"Mel'gunovka River Core 3-JU",44.35,132.26667,NA,NA,NA,62
1679,"Lake Mendota",43.1,-89.41667,NA,NA,NA,256
1680,"Mereya River, Lagoon Terrace Exposure S4000(30)",46.61667,142.91667,NA,NA,NA,-13
1681,"Mereya River, Lagoon Terrace Exposure S4002",46.61667,142.91667,NA,NA,NA,-13
1684,"Mermaid Bog",46.25,-63.025,NA,NA,NA,14
1685,"Meseta Latorre",-51.51667,-72.05,NA,NA,NA,934
1698,"Lac Mimi",47.49694,-70.37583,NA,NA,NA,415
1699,"Minakokosa Lake",66.91667,-155.03333,NA,NA,NA,163
1701,"Lake Minnie",47.243982,-95.00834,NA,NA,NA,428
1702,"Paramo de Miranda",8.91667,-70.83333,NA,NA,NA,3975
1703,"Mirror Pool",46.52583,-97.24139,NA,NA,NA,299
1704,"Mokhovoye",53.76667,64.25,NA,NA,NA,160
1705,"Molas Lake",37.74722,-107.68322,NA,NA,NA,3205
1706,"Molas Pass Bog",37.73778,-107.6975,NA,NA,NA,3316
1707,"Monhegan Island Meadow",43.76667,-69.3,NA,NA,NA,-54
1709,"Lac Montagnais",47.90778,-71.175,NA,NA,NA,771
1710,"Montezuma Well",34.64912,-111.75236,NA,NA,NA,1083
1711,"Moon Lake",46.854858,-98.160882,NA,NA,NA,444
1712,"18 [Moraine Lake]",52.26667,-58.05,NA,NA,NA,388
1713,"Mordsger Lake",51.38333,-94.25,NA,NA,NA,384
1714,"Moreno Glacier Bog",-50.46667,-73,NA,NA,NA,434
1715,"Mosquito Lake Bog",48.76917,-122.11778,NA,NA,NA,205
1716,"Moulton Pond",44.6275,-68.63917,NA,NA,NA,121
1717,"Monte Blanco",-17.025,-67.35,NA,NA,NA,4866
1718,"Mud Creek Site 1",25.21972,-80.60472,NA,NA,NA,0
1719,"Mud Lake",29.298542,-81.867806,NA,NA,NA,8
1720,"Mud Lake",44.225054,-93.83089,NA,NA,NA,308
1721,"Mud Lake",46.858288,-94.756512,NA,NA,NA,425
1723,"Munday Creek",60.03333,-141.96667,NA,NA,NA,101
1724,"Murphy Lake",44.71111,-93.341926,NA,NA,NA,279
1725,"Muscotah Marsh",39.53,-95.51333,NA,NA,NA,296
1726,"Muskox Lake",71.78333,-122.66667,NA,NA,NA,302
1729,"Myrtle Lake",47.981836,-93.386654,NA,NA,NA,399
1731,"Natla Bog",63.01667,-128.8,NA,NA,NA,1328
1732,"Natural Lake",34.66333,-95.38611,NA,NA,NA,177
1733,"Nedlouc",57.65,-71.65,NA,NA,NA,322
1734,"Neizvestnaya Exposure",71.55,-179.41667,NA,NA,NA,166
1735,"Nels Lake",48.02276,-91.894766,NA,NA,NA,428
1736,"Nelson Pond",46.406784,-92.686966,NA,NA,NA,341
1737,"Nevado Sabancaya",-16.21667,-71.08333,NA,NA,NA,4267
1738,"Neville Marsh",40.54583,-83.83333,NA,NA,NA,307
1740,"Niantic",39.83917,-89.15639,NA,NA,NA,183
1741,"Nichols Brook Site",42.54358,-78.47799,NA,NA,NA,432
1742,"Nicol Lake",61.58333,-103.48333,NA,NA,NA,319
1744,"Nile Delta S2",31.3,31.6,NA,NA,NA,5
1745,"Nile Delta S6",31.10833,31.71667,NA,NA,NA,9
1746,"Nile Delta S7",31.125,31.86667,NA,NA,NA,9
1747,"Nile Delta S8",31.21667,32.03333,NA,NA,NA,6
1748,"Niliq Lake",67.86667,-160.43333,NA,NA,NA,265
1749,"Nina Lake",46.6,-81.5,NA,NA,NA,399
1751,"Cape Nizmennyii Exposure C3352",49.16667,142.01667,NA,NA,NA,-9
1752,"Nizhnevartovskoye Exposure",61.25,77,NA,NA,NA,40
1756,"No Bottom Pond",41.28333,-70.20833,NA,NA,NA,-2
1757,"Nonconnah Creek [TN-1]",35.08333,-89.91667,NA,NA,NA,82
1759,"North Pond",42.65131,-73.053726,NA,NA,NA,586
1760,"Water Conservation Area 3B, Nuthouse Far Tail",25.88556,-80.55667,NA,NA,NA,1
1761,"Water Conservation Area 3B, Nuthouse Head",25.88917,-80.5125,NA,NA,NA,1
1762,"Nutt Lake",45.21667,-79.45,NA,NA,NA,330
1763,"Northwest River Pond",53.51667,-60.16667,NA,NA,NA,6
1764,"Lake Ogechie",46.13333,-93.78333,NA,NA,NA,381
1765,"Lake O'Hara",51.35972,-116.35,NA,NA,NA,2066
1766,"West Okoboji Lake",43.34114,-95.12645,NA,NA,NA,426
1767,"Old Camp Lake",62.16667,149.5,NA,NA,NA,930
1768,"Old Field",37.11667,-89.83333,NA,NA,NA,99
1770,"Oliver Pond",48.42222,-89.32389,NA,NA,NA,269
1771,"Lake Onamia",46.06833,-93.68,NA,NA,NA,381
1772,"Ondris Pond",46.341438,-94.408428,NA,NA,NA,363
1773,"Northern Coast of Onemen Gulf",64.78333,176.16667,NA,NA,NA,12
1774,"Lake Ontario, Rochester Basin",43.51,-76.9,NA,NA,NA,75
1775,"Lake Ontario, Mississauga Basin",43.55667,-78.15,NA,NA,NA,75
1776,"Opabin Lake",51.34306,-116.3125,NA,NA,NA,2330
1777,"Headwaters Opasnaya River",48.23333,138.48333,NA,NA,NA,1147
1778,"Headwaters Opasnaya River (mine shaft)",48.23333,138.48333,NA,NA,NA,1147
1779,"Orokess River Mouth Exposure 4036",48.85,142,NA,NA,NA,88
1781,"Otto Mielke Lake",45.924294,-89.626528,NA,NA,NA,494
1782,"Lac Ouellet",47.53278,-68.94389,NA,NA,NA,299
1783,"Oumi Exposure",48.21667,138.4,NA,NA,NA,1081
1784,"Ovrazhnyii-1 Stream Exposure",43.25,134.56667,NA,NA,NA,26
1785,"Ovrazhnyii-2 Exposure 667-842",43.25,134.56667,NA,NA,NA,26
1786,"Ozerki",50.41667,80.46667,NA,NA,NA,218
1788,"Palace Pier Section",43.62,-79.48,NA,NA,NA,75
1789,"Panther Run Pond",40.8,-77.41667,NA,NA,NA,538
1790,"Paradise Lake",53.05,-57.75,NA,NA,NA,235
1791,"Paramonovskii Stream Exposure 4980",43.2,133.75,NA,NA,NA,316
1792,"Park Pond 1",43.46806,-109.95944,NA,NA,NA,2719
1793,"Park Pond 2",43.45,-109.94083,NA,NA,NA,2713
1794,"Park Pond 3",43.45917,-109.92,NA,NA,NA,2732
1795,"Parkhill Creek",43.18,-81.75,NA,NA,NA,189
1796,"Parrott's Pond",44.22,-76.7,NA,NA,NA,80
1797,"Pasacaco Pond",41.51667,-71.45,NA,NA,NA,14
1798,"Pashennoe",49.36771,75.39858,NA,NA,NA,878
1799,"Pasqua Lake",50.78,-104,NA,NA,NA,481
1800,"Pass Lake",48.56,-88.74,NA,NA,NA,274
1802,"Lac Patricia",56.67,-64.68,NA,NA,NA,550
1803,"Patschke Bog",30.36667,-97.11667,NA,NA,NA,157
1804,"Lake Patzcuaro",19.58333,-101.58333,NA,NA,NA,2107
1805,"Pavlovka Exposure 988",44.31667,134,NA,NA,NA,322
1806,"Paynter Marsh",44.1,-78.34,NA,NA,NA,200
1812,"Pittsburg Basin",38.903012,-89.19058,NA,NA,NA,161
1813,"Pickerel Lake",45.496484,-97.279598,NA,NA,NA,569
1814,"Pogonia Bog Pond",45.034798,-93.631152,NA,NA,NA,292
1815,"Third Lake",48.098118,-92.011594,NA,NA,NA,426
1816,"Peatsah Section",43.33,-79.82,NA,NA,NA,92
1817,"Puerto Edén",-49.13006,-74.4323,NA,NA,NA,26
1818,"Ped Pond",67.2,-142.06667,NA,NA,NA,281
1819,"Peggy Lake",49.48,-92,NA,NA,NA,441
1820,"Pennington Lake",45.78056,-93.27306,NA,NA,NA,290
1821,"Penzhinskaya Gulf",62.41667,165.41667,NA,NA,NA,40
1822,"Pepel'noye Lake",59.85,150.61667,NA,NA,NA,181
1823,"Perch Lake",46.03,-77.34,NA,NA,NA,161
1824,"Perch Lake",51.65139,-100.89889,NA,NA,NA,700
1825,"Peschanka Exposure 155",43.3,132.11667,NA,NA,NA,32
1826,"Lac Petel",50.55,-66.26667,NA,NA,NA,267
1827,"Peterson Slough",46.96667,-95.31667,NA,NA,NA,456
1828,"Poço Grande",-26.41667,-48.86667,NA,NA,NA,5
1830,"Paramo de Piedras Blancas",9.16667,-70.83333,NA,NA,NA,1446
1833,"Pilot Mound Site",42.16,-93.9,NA,NA,NA,352
1834,"Pinckneyville Creek Site 19",31.04583,-91.47944,NA,NA,NA,88
1835,"Pinckneyville Creek Site 20",31.04833,-91.48194,NA,NA,NA,86
1836,"Pinckneyville Creek Site 21",31.04778,-91.48222,NA,NA,NA,89
1838,"Pinecrest Lake",49.49301,-121.432224,NA,NA,NA,342
1840,"Pink Lake",45.46944,-75.80833,NA,NA,NA,160
1841,"Pitcher Bog",44.82,-79.98,NA,NA,NA,236
1842,"Pixie Lake",48.59639,-124.19667,NA,NA,NA,63
1873,"Tourbière de Weedon",45.69194,-71.42889,NA,NA,NA,237
1877,"Saint-Raymond",46.89194,-71.80778,NA,NA,NA,139
1891,"Pleasant Lake",44.604736,-93.56541,NA,NA,NA,276
1893,"Lac Pluvieux",47.84389,-69.35278,NA,NA,NA,177
1894,"Canal de la Puntilla",-40.9525,-72.905,NA,NA,NA,190
1895,"Podkova Lake",59.95,152.1,NA,NA,NA,814
1896,"Poland Spring Pond",44.03333,-70.35,NA,NA,NA,104
1898,"Pond Mills Pond",42.91667,-81.25,NA,NA,NA,257
1899,"Porphyry Lake",48.90556,-123.83333,NA,NA,NA,1098
1900,"Porqui Pond",44.93,-79.78,NA,NA,NA,165
1901,"Portage Lake",47.0798,-94.1142,NA,NA,NA,396
1902,"Portage Marsh",41.57611,-87.2225,NA,NA,NA,190
1903,"Portage Bog",46.67361,-64.075,NA,NA,NA,7
1904,"Pos'yet Bay",42.63333,130.8,NA,NA,NA,-4
1905,"Posy Lake",37.937096,-111.696424,NA,NA,NA,2646
1906,"Potato Lake",34.46222,-111.34528,NA,NA,NA,2198
1907,"Potts Mountain Pond",37.6,-80.13333,NA,NA,NA,1041
1908,"Powers Fort Swale",36.6,-90.58333,NA,NA,NA,92
1909,"Chesapeake Bay, Parker Creek",38.54778,-76.47861,NA,NA,NA,-10
1910,"Primavera",-40.66667,-71.18333,NA,NA,NA,893
1912,"Princeville",46.14583,-71.93583,NA,NA,NA,124
1913,"Priyatnoye Lake",61.03333,151.71667,NA,NA,NA,880
1914,"Protection Bog",42.62222,-78.46667,NA,NA,NA,436
1915,"Point Escuminac",47.075,-64.8,NA,NA,NA,0
1916,"Chesapeake Bay, Potomac River",38.02694,-76.22,NA,NA,NA,-22
1917,"Chesapeake Bay, Patuxent River (2-G-2)",38.32611,-76.39306,NA,NA,NA,-12
1918,"Chesapeake Bay, Patuxent River (2-P-5)",38.33333,-76.30972,NA,NA,NA,-21
1919,"Pur-Taz Peatland",66.7,79.73333,NA,NA,NA,16
1920,"Puyuk Lake",63.5,-162.2,NA,NA,NA,7
1934,"Pyle Site",40.66667,-84.88333,NA,NA,NA,247
1936,"Quarles Pond",37.99583,-79.07222,NA,NA,NA,507
1937,"Queens Lake",64.11667,-110.56667,NA,NA,NA,439
1938,"Lake Quexil",16.91667,-89.81667,NA,NA,NA,134
1939,"Quicksand Pond",34.32639,-84.86528,NA,NA,NA,287
1940,"Quillin Site",41,-81.96667,NA,NA,NA,292
1944,"Radtke Lake",43.4,-88.1,NA,NA,NA,287
1945,"Rivière-aux-Feuilles 1",58.23278,-72.06694,NA,NA,NA,204
1946,"Rivière-aux-Feuilles 2",58.21694,-71.95,NA,NA,NA,207
1947,"Tourbière de la Rivière-aux-Feuilles",58.23278,-72.06694,NA,NA,NA,204
1948,"Rahue",-39.36667,-70.93333,NA,NA,NA,839
1953,"Ra Lake",65.23333,-126.41667,NA,NA,NA,228
1954,"Ramsay Lake",45.6,-76.1,NA,NA,NA,191
1955,"Ranger Lake",67.14722,-153.65,NA,NA,NA,740
1956,"Rapid Lake",42.72889,-109.19389,NA,NA,NA,3136
1957,"Rattle Lake",49.35,-92.7,NA,NA,NA,443
1958,"Rauchua Exposure",69.5,166.36667,NA,NA,NA,7
1959,"Rayburn's Dome",32.46667,-93.16667,NA,NA,NA,61
1961,"Cape Razgradskogo",42.83333,133.65,NA,NA,NA,-15
1973,"Rebel Lake",67.41667,-149.8,NA,NA,NA,870
1974,"Redondo Lake",67.68333,-155.03333,NA,NA,NA,1138
1975,"Vallée de l'Albion",45.67083,-71.325,NA,NA,NA,328
